tables,section,order,col_name,definition,source_abr,year_first,year_last
tjet_tcs.csv,,4,officialName,name or description of the truth commission,TJET,1970,2020
tjet_tcs.csv,,5,officialName_en,name or description of the truth commission (English),TJET,1970,2020
tjet_tcs.csv,,6,officialName_en_fr,name or description of the truth commission (French translation),TJET,1970,2020
tjet_tcs.csv,,7,narrative,narrative description,TJET,1970,2020
tjet_tcs.csv,,8,tcType,type of truth commission,TJET,1970,2020
tjet_tcs.csv,,9,legalBasis,legal basis of the truth commission,TJET,1970,2020
tjet_tcs.csv,,10,branchCreated,Which branch(es) of government created the TC?,TJET,1970,2020
tjet_tcs.csv,,11,domesticInitiatePerson,Who specifically initiated the commission? ,TJET,1970,2020
tjet_tcs.csv,,12,internationalBody,Which international body initiated the commission?  ,TJET,1970,2020
tjet_tcs.csv,,,basicsSources,coding sources on basics,TJET,1970,2020
tjet_tcs.csv,,14,yearPassed,year the truth commission was mandated,TJET,1970,2020
tjet_tcs.csv,,15,dayMonthPassed,day/month of the truth commission law,TJET,1970,2020
tjet_tcs.csv,,16,tclawOnline,URL of the truth commission law (if the law is online),TJET,1970,2020
tjet_tcs.csv,,,neverOperated,Did the truth commission never operate?  ,TJET,1970,2020
tjet_tcs.csv,,18,status,"What was the status of the truth commission at the time of coding? (ongoing; aborted, completed)",TJET,1970,2020
tjet_tcs.csv,,19,yearBeginOperation,year the TC began operating,TJET,1970,2020
tjet_tcs.csv,,,timingSources,coding sources on truth commission timing,TJET,1970,2020
tjet_tcs.csv,,21,democraticTransitionBeforeTC,Did this country start a democratic transition at some point before this truth commission began operating?,TJET,1970,2020
tjet_tcs.csv,,22,fitsPostAutocraticTJ,Did this case fit the definition of a post-authoritarian truth commission? ,TJET,1970,2020
tjet_tcs.csv,,23,intraConflictBeforeTC,Did this country start an intra-state conflict at some point before this truth commission began operating?,TJET,1970,2020
tjet_tcs.csv,,24,fitsConflictTJ,Did this case fit the definition of a conflict truth commission?,TJET,1970,2020
tjet_tcs.csv,,25,ucdpConflictID,UCDP Conflict ID,TJET,1970,2020
tjet_tcs.csv,,26,ucdpDyadID,UCDP Dyad ID,TJET,1970,2020
tjet_tcs.csv,,27,beganOperatingDuringIntraConfl,Did this truth commission begin operating after intra-state conflict?,TJET,1970,2020
tjet_tcs.csv,,28,beganOperatingAfterIntraConfl,Did this truth commission begin operating during intra-state conflict?,TJET,1970,2020
tjet_tcs.csv,,29,tcAims,"How are the TC's aims or goals framed? Literally, what words do the establishing laws or report commonly make use of?",TJET,1970,2020
tjet_tcs.csv,,,authorizedByState,Was the truth commission officially authorized or empowered by the state?,TJET,1970,2020
tjet_tcs.csv,,31,subnationalAuthorization,Was this truth commission created or authorized by a subnational government?,TJET,1970,2020
tjet_tcs.csv,,32,subnationalOperation,Did this truth commission operate at the subnational level? ,TJET,1970,2020
tjet_tcs.csv,,33,consultedVictims,Did the truth commission consult victims groups during the design phase?,TJET,1970,2020
tjet_tcs.csv,,34,consultedGroups,Which vulnerable groups were consulted?,TJET,1970,2020
tjet_tcs.csv,,,temporaryBodyReport,Was the commission a temporary body with the aim of producing a final report?,TJET,1970,2020
tjet_tcs.csv,,,focusedPast,Was the commission focused on past rather than ongoing events?,TJET,1970,2020
tjet_tcs.csv,,37,mandateTimePeriodCovered,Did the mandate specify the time period that is covered by the truth commission?,TJET,1970,2020
tjet_tcs.csv,,38,timePeriod,What is the specific period covered by the truth commission?,TJET,1970,2020
tjet_tcs.csv,,,investigatePatternAbuse,Did the commission aim to investigates a pattern of abuse?,TJET,1970,2020
tjet_tcs.csv,,40,idiosyncratic,this commission did not strictly meet the TJET definition of a truth commission,TJET,1970,2020
tjet_tcs.csv,,41,disappearance,crimes covered: disappearance,TJET,1970,2020
tjet_tcs.csv,,42,death,crimes covered: deaths,TJET,1970,2020
tjet_tcs.csv,,43,torture,crimes covered: torture,TJET,1970,2020
tjet_tcs.csv,,44,SGBV,crimes covered: sexual or gender-based violence,TJET,1970,2020
tjet_tcs.csv,,45,forcedDisplacement,crimes covered: forced displacement,TJET,1970,2020
tjet_tcs.csv,,46,corruption,crimes covered: corruption,TJET,1970,2020
tjet_tcs.csv,,47,crimeSpecificGroups,crimes covered: crimes against specific groups,TJET,1970,2020
tjet_tcs.csv,,48,crimesOther,crimes covered: other,TJET,1970,2020
tjet_tcs.csv,,49,victimCount,approximate number of victims listed by truth commission,TJET,1970,2020
tjet_tcs.csv,,,criteriaSources,coding sources on truth commission criteria,TJET,1970,2020
tjet_tcs.csv,,51,formallyIndependent,Was the TC formally independent?,TJET,1970,2020
tjet_tcs.csv,,52,commissioners,Did the truth commission have commissioners?,TJET,1970,2020
tjet_tcs.csv,,53,commissionerCount,How many commissioners were on the truth commission? ,TJET,1970,2020
tjet_tcs.csv,,54,commissionersHowChosen,How were commissioners chosen?,TJET,1970,2020
tjet_tcs.csv,,55,commissionersVictimGroups,Did commissioners include representatives of victim groups?,TJET,1970,2020
tjet_tcs.csv,,56,staff,Did the truth commission have staff?,TJET,1970,2020
tjet_tcs.csv,,57,staffMemberCount,How many staff members did the truth commission have?,TJET,1970,2020
tjet_tcs.csv,,58,primaryFunding,What was the primary funding source for the truth commission?,TJET,1970,2020
tjet_tcs.csv,,59,estimatedCost,What was the estimated cost of the TC (in USD)?,TJET,1970,2020
tjet_tcs.csv,,,operationSources,coding sources on operations,TJET,1970,2020
tjet_tcs.csv,,61,investigateStateMembers,truth commission powers: investigate former or current members of the state,TJET,1970,2020
tjet_tcs.csv,,62,compelTestimony,truth commission powers: compel testimony,TJET,1970,2020
tjet_tcs.csv,,63,penalizeIndividuals,truth commission powers: penalize individuals for non-compliance or interference ,TJET,1970,2020
tjet_tcs.csv,,64,namePerpetrators,truth commission powers: name perpetrators,TJET,1970,2020
tjet_tcs.csv,,65,accessOfficialDocuments,truth commission powers: access official documents,TJET,1970,2020
tjet_tcs.csv,,66,supportProsecutions,truth commission powers: support prosecutions,TJET,1970,2020
tjet_tcs.csv,,67,allocateReparations,truth commission powers: allocate reparations,TJET,1970,2020
tjet_tcs.csv,,68,recommendInstitutionalReforms,truth commission powers: recommend institutional reforms,TJET,1970,2020
tjet_tcs.csv,,69,grantAmnesty,truth commission powers: grant amnesty,TJET,1970,2020
tjet_tcs.csv,,,powersSources,coding sources on truth commission powers,TJET,1970,2020
tjet_tcs.csv,,71,testimonies,Did the truth commission take testimony?,TJET,1970,2020
tjet_tcs.csv,,72,casesTestimoniesCount,What is the total number of testimonies taken?,TJET,1970,2020
tjet_tcs.csv,,73,testimoniesAvailablePublic,"Are the testimonies available to the public, either in hard copy or electronic archives?",TJET,1970,2020
tjet_tcs.csv,,74,heldPublicHearings,Did the truth commission hold public hearings?,TJET,1970,2020
tjet_tcs.csv,,75,encourageVictimTestimony,Did the truth commission encourage victim testimony?,TJET,1970,2020
tjet_tcs.csv,,76,encourageVictimTestimonyHow,How did the truth commission encourage victim testimony?,TJET,1970,2020
tjet_tcs.csv,,77,perpetratorTestimony,Did the truth commission take perpetrator testimony?,TJET,1970,2020
tjet_tcs.csv,,78,perpetratorPubliclyNamedTestimony,Were perpetrators publicly named during testimony? ,TJET,1970,2020
tjet_tcs.csv,,79,perpetratorsWho,Who were the perpetrators?,TJET,1970,2020
tjet_tcs.csv,,80,perpetratorReceived,Did the perpetrator receive something in return for testimony?,TJET,1970,2020
tjet_tcs.csv,,,testimonySources,coding sources on testimonies,TJET,1970,2020
tjet_tcs.csv,,82,yearCompleteOperation,year truth commission completed operation,TJET,1970,2020
tjet_tcs.csv,,83,finalReportIssued,Did the truth commission issue a final report?,TJET,1970,2020
tjet_tcs.csv,,84,reportPublisher,Who published the final report? ,TJET,1970,2020
tjet_tcs.csv,,85,reportPubliclyAvailable,Is the final report publicly available?,TJET,1970,2020
tjet_tcs.csv,,86,pdf_file,Does TJET have a copy of the final report on the website?,TJET,1970,2020
tjet_tcs.csv,,87,reportEstablishResponsibility,Did the final report establish responsibility?,TJET,1970,2020
tjet_tcs.csv,,88,perpetratorNamesPublished,Were perpetrators' names published?,TJET,1970,2020
tjet_tcs.csv,,89,reportHighlightVictimGroups,Did the final report highlight specific victim groups?,TJET,1970,2020
tjet_tcs.csv,,90,finalReportRecommendations,Did the truth commission final report make final recommendations?,TJET,1970,2020
tjet_tcs.csv,,91,recommendProsecutions,Did the final report recommend prosecutions?,TJET,1970,2020
tjet_tcs.csv,,92,recommendProsecutionsWho,Who did the report recommend prosecuting?,TJET,1970,2020
tjet_tcs.csv,,93,recommendReparations,Did the final report recommend reparations?,TJET,1970,2020
tjet_tcs.csv,,94,reparationsType,What type of reparations did the final report recommend? ,TJET,1970,2020
tjet_tcs.csv,,95,reportRecommendInstitutionalReform,Did the final report recommend institutional reform?,TJET,1970,2020
tjet_tcs.csv,,96,SecuritySectorReforms,Did the final report recommend security sector reform?,TJET,1970,2020
tjet_tcs.csv,,97,SSRType,What type of security sector reform did the final report recommend?,TJET,1970,2020
tjet_tcs.csv,,98,vetting,Did the final report recommend vetting?,TJET,1970,2020
tjet_tcs.csv,,99,vettingType,What type of vetting did the final report recommend?,TJET,1970,2020
tjet_tcs.csv,,100,legalReform,Did the final report recommend legal or constitutional reform?,TJET,1970,2020
tjet_tcs.csv,,101,legalType,What type of legal or constitutional reform did the final report recommend?,TJET,1970,2020
tjet_tcs.csv,,102,judicialReforms,Did the final report recommend judicial reform?,TJET,1970,2020
tjet_tcs.csv,,103,judicialReformsType,What type of judicial reform did the final report recommend?,TJET,1970,2020
tjet_tcs.csv,,104,humanRightsReforms,Did the final report recommend human rights reform?,TJET,1970,2020
tjet_tcs.csv,,105,humanRightsReformType,What type of human rights reform did the final report recommend?,TJET,1970,2020
tjet_tcs.csv,,106,corruptionReforms,Did the final report recommend corruption reform?,TJET,1970,2020
tjet_tcs.csv,,107,corruptionReformsType,What type of corruption reform did the final report recommend?,TJET,1970,2020
tjet_tcs.csv,,108,genderReform,Did the final report recommend gender reform?,TJET,1970,2020
tjet_tcs.csv,,109,genderReformType,What type of gender reform did the final report recommend?,TJET,1970,2020
tjet_tcs.csv,,110,finalRecommendations,additional recommendations of the truth commission,TJET,1970,2020
tjet_tcs.csv,,,reportSources,coding sources on final report,TJET,1970,2020
tjet_tcs.csv,,112,mandatePeriodicMonitoringImplementation,Did the truth commission mandate require periodic monitoring or automatic implementation of recommendations?,TJET,1970,2020
tjet_tcs.csv,,,implementationSources,coding sources on implementation,TJET,1970,2020
tjet_tcs.csv,,,sources,coding sources,TJET,1970,2020
tjet_tcs.csv,,115,tjet_version,TJET database version: date on which data was extracted from the database,TJET,1970,2020
tjet_transitions.csv,,,bmr_year,year for which BMR supports coding of a transition,TJET,1970,2020
tjet_transitions.csv,,,ccode_cow,COW numeric country code,TJET,1970,2020
tjet_transitions.csv,,,ert_year,year for which VDem-ERT supports coding of a transition,TJET,1970,2020
tjet_transitions.csv,,,nsupport,number of sources supporting transition coding (1-3),TJET,1970,2020
tjet_transitions.csv,,,p5_year,year for which Polity5 supports coding of a transition,TJET,1970,2020
tjet_transitions.csv,,,sources,data sources which transition coding is based,TJET,1970,2020
tjet_transitions.csv,,,tjet_version,TJET database version: date on which data was extracted from the database,TJET,1970,2020
tjet_transitions.csv,,,trans_year_begin,year democratic transition began,TJET,1970,2020
tjet_transitions.csv,,,transitionID,TJET Transition ID,TJET,1970,2020
tjet_trials.csv,,1,trialID,TJET Trial ID,TJET,1970,2020
tjet_trials.csv,,,invalid,"invalid observation, binary",TJET,1970,2020
tjet_trials.csv,,2,country_Accused,country of the accused,TJET,1970,2020
tjet_trials.csv,,3,yearStart,"year the trial began; this is the first year that any prosecutorial activity began, usually starting with an indictment",TJET,1970,2020
tjet_trials.csv,,4,yearEnd,"year the trial ended; this is the year of the very last action regarding any trial proceedings, up to the last appeal decision for any accused",TJET,1970,2020
tjet_trials.csv,,5,caseDescription,case description,TJET,1970,2020
tjet_trials.csv,,6,caseDescription_fr,case description (French translation),TJET,1970,2020
tjet_trials.csv,,7,crimeyears,When was/were the crime(s) committed? (years),TJET,1970,2020
tjet_trials.csv,,8,numberAccused,number of accused,TJET,1970,2020
tjet_trials.csv,,9,numberAccusedRecords,number of accused records for trial,TJET,1970,2020
tjet_trials.csv,,10,narrative,trial narrative,TJET,1970,2020
tjet_trials.csv,,11,trialType,"type of trial (domestic, international, hybrid, or foreign)",TJET,1970,2020
tjet_trials.csv,,12,legalSystem,legal system of the proceedings,TJET,1970,2020
tjet_trials.csv,,13,jurisdiction,jurisdiction under which foreign trial was held,TJET,1970,2020
tjet_trials.csv,,14,country_Trial,country of trial,TJET,1970,2020
tjet_trials.csv,,15,ccode_Accused,COW numeric code of country of the accused,TJET,1970,2020
tjet_trials.csv,,16,ccode_Trial,COW numeric code of country where the trial was held,TJET,1970,2020
tjet_trials.csv,,17,ccode_Crime,COW numeric code of country where the crime was committed,TJET,1970,2020
tjet_trials.csv,,18,ccode_Victim,COW numeric code of country of the victim(s) of the crime,TJET,1970,2020
tjet_trials.csv,,19,HRs_charges,number of accused with human rights charges in this trial,TJET,1970,2020
tjet_trials.csv,,20,humanRights,Was this trial focused on human rights?,TJET,1970,2020
tjet_trials.csv,,21,IntraConfl,Was this trial focused on intra-state conflict?,TJET,1970,2020
tjet_trials.csv,,22,corruption,Was this trial focused on corruption?,TJET,1970,2020
tjet_trials.csv,,23,SGBV,Did this trial involve charges of sexual or gender-based violence?,TJET,1970,2020
tjet_trials.csv,,24,transnational_terror,Was this trial focused on transnational terrorism?,TJET,1970,2020
tjet_trials.csv,,25,civil,Is this a civil case?,TJET,1970,2020
tjet_trials.csv,,26,startedDemocraticTransitionBefore,Did this country start a democratic transition at some point before this trial?,TJET,1970,2020
tjet_trials.csv,,27,fitsPostAutocraticTJ,Did this case fit the definition of post-autocratic transitional justice?,TJET,1970,2020
tjet_trials.csv,,28,startedIntraConflbefore,Did this country start an intra-state conflict at some point before this trial?,TJET,1970,2020
tjet_trials.csv,,29,fitsConflictTJ,Did this case fit the definition of conflict transitional justice and can it be matched to a UCDP conflict ID? ,TJET,1970,2020
tjet_trials.csv,,30,ucdpConflictID,UCDP Conflict ID,TJET,1970,2020
tjet_trials.csv,,31,ucdpDyadID,UCDP Dyad ID,TJET,1970,2020
tjet_trials.csv,,32,beganDuringIntraConfl,Did this trial begin during intra-state conflict?,TJET,1970,2020
